"","retention_time","c_mean","n_mean","l_mean","ln_mean","z_mean","zn_mean","zl_mean","zln_mean","z_fvalue","l_fvalue","n_fvalue","zl_fvalue","zn_fvalue","ln_fvalue","zln_fvalue","significant05?","significant01?","main_significant05?","main_significant01?"
"2418","27.39203333",6.737,8.276,7.846,7.042,7.748,7.555,7.582,7.437,0.729306857067456,0.722539504264834,0.718682404757403,0.862735207232321,0.377987681950247,0.0514537774480321,0.055905370813961,FALSE,FALSE,FALSE,FALSE
"2419","27.40808333",6.172,6.593,6.285,5.559,6.332,6.117,6.281,5.785,0.890879089555574,0.195569743504456,0.390121523402187,0.65527341982882,0.730712239197527,0.181562798937513,0.431294989915552,FALSE,FALSE,FALSE,FALSE
"2420","27.43388333",6.033,6.679,6.424,6.84,6.498,6.623,5.936,6.997,0.769447939634889,0.543705902511404,0.0376149929413685,0.52141449716311,0.984078916810451,0.521647006829599,0.244186121365462,TRUE,FALSE,TRUE,FALSE
"2421","27.45635",5.815,5.851,5.716,5.645,5.612,5.569,5.924,5.814,0.838195968058394,0.827332216713269,0.880754167257912,0.334679124293333,0.899835362665215,0.841479206306418,0.963863090572138,FALSE,FALSE,FALSE,FALSE
"2422","27.48678333",10.321,10.338,10.676,10.401,10.698,9.648,10.727,9.854,0.548778146270335,0.763226081461463,0.202597573041196,0.878457989526124,0.311767824206773,0.931475764277364,0.777280942336099,FALSE,FALSE,FALSE,FALSE
"2423","27.55501667",7.471,7.006,6.534,6.896,6.834,6.849,6.468,6.68,0.413057740884093,0.197913468642047,0.924139981631878,0.649202942882722,0.798997300137738,0.383238656665697,0.603656369738542,FALSE,FALSE,FALSE,FALSE
"2424","27.56258333",7.454,8.643,8.019,7.913,8.091,8.122,6.833,7.647,0.507692815508343,0.286537548778569,0.255140669786495,0.339048162020825,0.835181258079307,0.684319982850951,0.188755779085693,FALSE,FALSE,FALSE,FALSE
"2425","27.56970833",6.968,7.851,7.295,8.039,7.535,7.625,7.26,7.372,0.791846390366703,0.958841735512723,0.102518035708223,0.318310957610744,0.204244527484816,0.908728356136466,0.885109064516472,FALSE,FALSE,FALSE,FALSE
"2426","27.57780833",6.993,7.567,7.363,7.619,7.399,7.618,7.115,7.236,0.926343667387382,0.862375015067034,0.245866632732421,0.257091537160807,0.627170468375583,0.663533141159194,0.82452658681061,FALSE,FALSE,FALSE,FALSE
"2427","27.57833333",6.32,7.17,6.679,6.664,6.465,6.919,6.131,6.719,0.714558152572891,0.650540503109026,0.13698195278713,0.765163230829338,0.875684848658791,0.518985560143739,0.415587770810327,FALSE,FALSE,FALSE,FALSE
"2428","27.58916667",6.006,6.145,6.037,5.642,6.363,6.206,6.208,6.545,0.22300925858882,0.838026375316499,0.926921707450124,0.560537944865256,0.761365429060692,0.935357619941366,0.41522077898451,FALSE,FALSE,FALSE,FALSE
"2429","27.593275",6.416,7.4,7.355,7.292,7.063,6.802,7.282,7.083,0.734049516157173,0.16265715437226,0.585528581966147,0.668926532469591,0.140919783641057,0.263513799545955,0.238531872948168,FALSE,FALSE,FALSE,FALSE
"2430","27.60755",6.659,7.678,7.136,6.828,7.368,6.494,7.667,7.101,0.907395768580404,0.771765073617439,0.640861126193642,0.343703616421589,0.0889777816193645,0.379289290722115,0.200995561404149,FALSE,FALSE,FALSE,FALSE
"2431","27.61171667",5.952,6.055,5.938,5.857,5.883,4.853,5.821,6.24,0.360300182229037,0.330291755562594,0.585084450333045,0.153915346856343,0.490135712078814,0.312579455433642,0.161286963162929,FALSE,FALSE,FALSE,FALSE
"2432","27.61575833",6.941,7.451,6.811,7.333,7.397,6.975,6.495,7.295,0.910171598798928,0.673109398757286,0.407596456263733,0.87832499314147,0.616206449457595,0.462354847695739,0.44516537253076,FALSE,FALSE,FALSE,FALSE
"2433","27.62170833",6.314,6.217,5.901,6.399,6.034,5.88,5.634,5.968,0.361992940354344,0.722347573755464,0.687728100044524,0.975263691617837,0.838614870948961,0.420233661435424,0.936167333320253,FALSE,FALSE,FALSE,FALSE
"2434","27.654325",5.84,5.45,5.757,5.607,5.597,5.458,5.333,5.616,0.597802547091915,0.977105729179451,0.666375319834064,0.929934013079786,0.570215198201847,0.562082711280223,0.871042965026543,FALSE,FALSE,FALSE,FALSE
"2435","27.665925",6.21,7.408,6.417,7.249,6.508,6.651,6.575,6.385,0.323510288357455,0.882851283030131,0.0827327162167491,0.743570239143008,0.0933353765889714,0.558418473235456,0.976839019933474,FALSE,FALSE,FALSE,FALSE
"2436","27.67645",6.309,6.741,6.061,6.062,6.594,6.149,6.33,6.448,0.75185454993377,0.431275742669345,0.907040102084175,0.400251736168308,0.480855421167574,0.950266125801243,0.396404423836847,FALSE,FALSE,FALSE,FALSE
"2437","27.69168333",5.94,6.117,5.788,4.89,5.917,4.658,5.4,5.594,0.225817441104565,0.295237656971491,0.0627854224820009,0.0495209964713764,0.59979092766422,0.811071668096315,0.0119586802935352,TRUE,FALSE,FALSE,FALSE
"2438","27.69515",4.69,4.608,4.809,4.718,4.994,4.804,5.322,4.79,0.288419086495189,0.62670010892765,0.359412239942779,0.982236827822567,0.571554954238071,0.714760848484393,0.711554648983548,FALSE,FALSE,FALSE,FALSE
"2439","27.70685",5.091,4.879,4.703,4.304,5.217,4.296,4.834,4.992,0.690211590185147,0.456027512666394,0.126777964011758,0.135552409457874,0.765828063697443,0.374074712250895,0.17158984627873,FALSE,FALSE,FALSE,FALSE
"2440","27.71473333",5.186,5.261,4.986,4.316,5.086,4.437,5.301,5.052,0.991738338183141,0.587973549741413,0.0981750705396111,0.0219867727679404,0.681174482008438,0.626359273706344,0.181791910437891,TRUE,FALSE,FALSE,FALSE
"2441","27.72203333",5.696,5.223,5.499,6.122,5.605,6.115,5.865,5.775,0.405918334152061,0.509895036270859,0.554625878949139,0.396232131589697,0.731215554737821,0.5426011598947,0.0893288048695364,FALSE,FALSE,FALSE,FALSE
"2442","27.82070833",7.603,8.01,7.301,7.293,8.145,6.787,7.35,7.301,0.641362610481022,0.30522282350709,0.439662266524796,0.550956755568949,0.140712309035475,0.545346813939772,0.193708048106637,FALSE,FALSE,FALSE,FALSE
"2443","28.24565",5.464,5.35,5.654,6.055,4.678,5.841,5.506,6.147,0.756724323848505,0.055925678521655,0.0629652916057797,0.808562790013533,0.15617493547737,0.960053533818887,0.348795711044336,FALSE,FALSE,FALSE,FALSE
"2444","28.37485",6.729,7.735,6.451,5.947,6.838,6.562,6.189,6.063,0.515641468304811,0.0643545343664132,0.920043148508651,0.61085011555458,0.597153968525129,0.405190999187701,0.344579976825865,FALSE,FALSE,FALSE,FALSE
"2445","28.63256667",6.418,7.358,5.855,6.86,5.904,5.807,6.468,6.997,0.331120236933271,0.640536036481467,0.0789842718632538,0.0532577759662332,0.267584996245973,0.643171571414318,0.692581323660798,FALSE,FALSE,FALSE,FALSE
"2446","28.64014167",5.297,5.927,4.451,6.264,4.881,5.128,5.532,5.675,0.432938392316506,0.535992407797089,0.0049997601140823,0.127320562356716,0.0525881804785232,0.265672315054143,0.21649777243563,TRUE,TRUE,TRUE,TRUE
"2447","28.799575",4.962,6.32,4.524,5.05,5.124,5.051,5.307,5.01,0.641413546753751,0.0702581663854329,0.0658618751648353,0.0715092878340884,0.0205247344363307,0.244560662193104,0.514626225212941,TRUE,FALSE,FALSE,FALSE
"2448","28.90960833",6.123,7.905,6.287,7.499,6.487,6.88,5.961,6.514,0.11324036304641,0.372494350399413,0.000883268760241944,0.507656774504779,0.0706235843945066,0.68581238805521,0.515403934607846,TRUE,TRUE,TRUE,TRUE
"2449","28.96645",4.813,5.699,4.313,5.186,5.058,4.785,5.476,5.573,0.341985187594695,0.897684114367067,0.039319366324972,0.0124684043508783,0.0213216567677381,0.686498598432067,0.645476344138477,TRUE,FALSE,TRUE,FALSE
"2450","28.97411667",5.836,7.941,5.447,6.978,6.871,6.329,5.938,6.039,0.428436048409989,0.027812180185288,0.00498074504575373,0.987750397533498,0.000696650921855498,0.9989207197233,0.28700552410908,TRUE,TRUE,TRUE,TRUE
"2451","28.989275",7.551,9.428,8.03,8.45,7.605,8.122,6.957,7.941,0.0998666087212983,0.466830798402353,0.0185301382515894,0.835152262486086,0.584358220376889,0.477903530091544,0.219514614629496,TRUE,FALSE,TRUE,FALSE
"2452","29.0337",6.242,6.458,6.786,6.682,6.518,6.643,6.299,6.378,0.854098587628082,0.808945117191909,0.86483946197984,0.401174616923193,0.948248863164704,0.79777369387167,0.85474389186598,FALSE,FALSE,FALSE,FALSE
"2453","29.04898333",6.025,7.149,5.386,5.88,5.971,5.969,5.525,6.058,0.461533577189933,0.0413136550796502,0.0424390903606416,0.152768621779078,0.288230207813133,0.878630547085012,0.281966198725962,TRUE,FALSE,TRUE,FALSE
"2454","29.04898333",5.083,5.511,5.044,4.561,4.923,4.513,4.901,4.869,0.300781815180235,0.466086631690101,0.649428913529091,0.180956498158667,0.665859096613063,0.541674998668651,0.200537996598944,FALSE,FALSE,FALSE,FALSE
"2455","29.04905833",6.982,8.153,6.712,7.246,6.706,7.138,6.285,6.766,0.102340593385451,0.127940757276553,0.0347794168130842,0.777065280361086,0.517781866564018,0.611344524742947,0.579772191314202,TRUE,FALSE,TRUE,FALSE
"2456","29.04919167",5.58,6.662,5.296,5.797,5.964,5.579,5.451,6.038,0.849966119310408,0.263839495372028,0.0803002443281388,0.271864187181979,0.148909073520895,0.769342060376963,0.133712941858199,FALSE,FALSE,FALSE,FALSE
"2457","29.04993333",6.699,7.929,6.391,6.543,6.669,6.899,6.105,6.654,0.415304359398281,0.0660255355421333,0.0957068786604428,0.496645732172434,0.62475554633506,0.520189733344105,0.289098766381762,FALSE,FALSE,FALSE,FALSE
"2458","29.04993333",7.824,9.557,8.541,8.731,8.587,8.279,7.361,8.342,0.182026165038926,0.440188867106508,0.0696378660876152,0.463390310404699,0.302078864689932,0.753396646901441,0.0403919124527591,TRUE,FALSE,FALSE,FALSE
"2459","29.04995",7.403,8.737,7.7,7.807,7.467,7.575,6.825,7.616,0.111434004980786,0.374435559096884,0.0644735689220303,0.950284899506063,0.612992468948569,0.591832710034959,0.124126857431643,FALSE,FALSE,FALSE,FALSE
"2460","29.049975",5.435,6.143,4.992,5.461,5.179,5.598,5.344,5.52,0.646933196913499,0.187877604927611,0.022242884199769,0.153362041993907,0.489222249161377,0.548190753322029,0.995041690307656,TRUE,FALSE,TRUE,FALSE
"2461","29.05",5.694,6.411,4.92,5.929,5.509,5.399,5.172,5.749,0.283927705567336,0.211959429460175,0.0218741835610665,0.184021642576201,0.165284523564539,0.317872389245916,0.677122873931874,TRUE,FALSE,TRUE,FALSE
"2462","29.05003333",4.962,5.502,4.622,4.483,4.991,4.11,4.834,4.796,0.30120768991891,0.284177682852446,0.606898333207694,0.0316625016135008,0.107050474516563,0.931900345799335,0.0843211074738381,TRUE,FALSE,FALSE,FALSE
"2463","29.05005833",5.007,5.528,4.677,5.009,5.048,5.036,5.261,5.557,0.440868292600775,0.877820494923104,0.166611987305414,0.0741292491883476,0.489154988537862,0.917357687280128,0.570527688262136,FALSE,FALSE,FALSE,FALSE
"2464","29.061175",4.974,4.907,4.174,4.119,4.91,4.217,4.918,4.66,0.646842974183259,0.189925834172201,0.319187193776699,0.0408966339000805,0.369295615646968,0.665354713477735,0.664690440374456,TRUE,FALSE,FALSE,FALSE
"2465","29.17311667",7.174,7.773,6.768,7.31,6.988,7.142,6.318,6.912,0.224400483826643,0.174154579617526,0.127479538163437,0.99649016127512,0.714014006234424,0.769430320493043,0.680752886094629,FALSE,FALSE,FALSE,FALSE
"2466","29.23010833",5.252,5.423,5.135,5.259,4.944,5.49,5.352,5.372,0.93553787658444,0.986834435237801,0.267231912711857,0.524199231116459,0.692967960417118,0.513997445318177,0.568001861191616,FALSE,FALSE,FALSE,FALSE
"2467","29.23969167",5.467,5.92,5.149,4.028,5.694,4.644,5.283,5.524,0.48525519454185,0.0341564502501043,0.0854715665560725,0.00170710351397602,0.735088638379469,0.590393985207379,0.00146372344686445,TRUE,TRUE,TRUE,FALSE
"2468","29.23971667",4.974,5.288,4.579,4.074,5.122,4.28,5.195,5.139,0.360397320770558,0.309256946125888,0.208338040681745,0.00217136286819674,0.319721821360386,0.871733543065189,0.0493713783344633,TRUE,TRUE,FALSE,FALSE
"2469","29.27449167",5.48,5.436,5.326,5.54,5.508,4.729,4.867,5.328,0.115696166658016,0.994651364844078,0.754782179288102,0.885797789616958,0.432214209237009,0.0758433417407825,0.221635193611059,FALSE,FALSE,FALSE,FALSE
"2470","29.29343333",5.95,5.537,5.293,5.554,5.134,4.986,4.872,5.387,0.10442899002345,0.698532285715995,0.887197295594097,0.443112663732922,0.696253532468349,0.246068481409323,0.992338606348549,FALSE,FALSE,FALSE,FALSE
"2471","29.29776667",5.984,6.319,6.218,6.465,5.847,5.983,5.522,6.365,0.419870712613148,0.658924332328299,0.298133103876836,0.870555420127755,0.819549627426476,0.681185268232479,0.570122443409546,FALSE,FALSE,FALSE,FALSE
"2472","29.37631667",5.732,5.83,5.92,5.754,5.238,4.311,4.771,5.402,0.00251286784683154,0.441238183407192,0.654545888136131,0.538523196457091,0.710169694703699,0.276021604290301,0.0984393682967379,TRUE,TRUE,TRUE,TRUE
"2473","29.38385",5.296,5.98,5.479,5.513,5.482,5.074,5.357,6.129,0.893708356668585,0.565755103371759,0.41618225156602,0.305298413726095,0.705339305232654,0.742271775065463,0.159308022758717,FALSE,FALSE,FALSE,FALSE
"2474","29.3839",5.213,5.081,4.985,4.737,5.395,4.542,4.818,4.8,0.562412488041082,0.232599942449192,0.0907023526652764,0.67714202324634,0.440147820229761,0.382686947923564,0.213672036466335,FALSE,FALSE,FALSE,FALSE
"2475","29.38393333",6.35,6.427,6.62,6.364,5.744,5.528,4.696,6.175,0.0274537229798034,0.936306435567448,0.578505708147163,0.809346125650347,0.393508042224893,0.398404326514632,0.172089969059434,TRUE,FALSE,TRUE,FALSE
"2476","29.38928333",5.697,5.302,5.854,5.495,5.115,4.414,4.786,5.265,0.015434060328746,0.380717694742382,0.309171862959227,0.766068144332169,0.712967798952199,0.296068827681027,0.297828228827669,TRUE,FALSE,TRUE,FALSE
"2477","29.40653333",6.32,6.312,6.14,6.15,5.441,5.983,5.566,5.875,0.131111742845742,0.829271227568724,0.516783871003567,0.772412094686447,0.506632510767578,0.879284329362138,0.849482737886242,FALSE,FALSE,FALSE,FALSE
"2478","29.5489",6.174,6.165,5.661,6.272,5.606,5.405,5.414,6.28,0.28656922661101,0.776135558840561,0.379874096812492,0.383444013949263,0.967656208217663,0.23268694430181,0.747282246057685,FALSE,FALSE,FALSE,FALSE
"2479","29.58863333",4.326,5.396,3.845,4.523,4.763,4.131,5.627,4.665,0.657898551008032,0.880374090998789,0.783614318317151,0.162413712691814,0.0720475102427139,0.687601975350983,0.973114086174259,FALSE,FALSE,FALSE,FALSE
"2480","29.59853333",4.47,5.749,3.902,4.467,5.159,4.105,5.608,5.417,0.36442975631203,0.857490354671962,0.608959370790574,0.0378616456913541,0.0607597477268439,0.972773940441447,0.34630611243089,TRUE,FALSE,FALSE,FALSE
"2481","29.6267",6.003,6.219,5.697,5.93,6.235,5.647,5.736,7.015,0.611956330002207,0.808994982415458,0.584453501093545,0.368139169696553,0.985452356181691,0.341561266121883,0.322523739811952,FALSE,FALSE,FALSE,FALSE
"2482","29.74055",5.373,4.927,5.147,5.332,5.021,4.176,5.269,5.448,0.345730826564195,0.108898826825633,0.360438761021757,0.169221505918894,0.615018119793673,0.11845356386771,0.704073350310133,FALSE,FALSE,FALSE,FALSE
"2483","29.77088333",4.428,5.106,3.852,4.426,4.885,4.137,4.933,4.904,0.489848679095346,0.696669909132031,0.664508301344284,0.151494650089958,0.13919063136257,0.686352663522424,0.560399086585343,FALSE,FALSE,FALSE,FALSE
"2484","29.7785",7.661,8.481,7.935,8.542,7.791,7.806,7.112,7.266,0.201172940105016,0.688063761386402,0.421760790696589,0.411765446095931,0.514446618404715,0.961205915610949,0.856843797020808,FALSE,FALSE,FALSE,FALSE
"2485","29.78603333",8.193,8.993,9.184,9.329,8.247,9.066,7.418,8.307,0.142335435279804,0.975936935362778,0.126176357172485,0.077102120731634,0.635089635295934,0.693454490376315,0.650106714081692,FALSE,FALSE,FALSE,FALSE
"2486","29.7893",6.1,5.865,6.171,5.998,5.259,4.91,4.749,5.442,0.0062523774117719,0.773458658863082,0.866855230630641,0.979833895227793,0.617436845904844,0.415146484341023,0.445194870864663,TRUE,TRUE,TRUE,TRUE
"2487","29.78985",6.959,8.232,8.324,8.147,7.705,7.109,6.413,6.785,0.0188816860567639,0.927903056136278,0.622305174559095,0.0486471769372513,0.316346862212691,0.660138556583919,0.0948896255677909,TRUE,FALSE,TRUE,FALSE
"2488","29.793625",5.172,4.217,5.074,4.988,4.849,4.115,4.838,4.74,0.409488197205932,0.287906342376671,0.106831992559767,0.987190098840912,0.907547688927907,0.208247833245629,0.846437753559743,FALSE,FALSE,FALSE,FALSE
"2489","29.79365",6.249,6.009,6.168,6.19,5.392,5.622,4.723,5.812,0.0518013523079903,0.919062874636119,0.522996541590357,0.774479790190762,0.313886755776015,0.447349864531125,0.676083802044748,FALSE,FALSE,FALSE,FALSE
"2490","29.79366667",6.088,5.492,6.07,6.014,6.194,5.186,5.118,5.704,0.224324892640931,0.920011639686454,0.227676099020486,0.410805586618294,0.960255328597457,0.0585282095260232,0.328264773535358,FALSE,FALSE,FALSE,FALSE
"2491","29.79366667",6.233,6.123,6.413,6.372,5.343,5.721,4.715,5.756,0.0274597472339115,0.955518899032981,0.47031315047904,0.557535394830829,0.316224799612489,0.639432159998418,0.690736429952942,TRUE,FALSE,TRUE,FALSE
"2492","29.7937",5.721,5.15,6.203,5.097,4.984,4.769,4.787,5.128,0.0415528828925669,0.569497504945826,0.151004126857313,0.923557702116366,0.144767652042996,0.970493565298598,0.358447658325803,TRUE,FALSE,TRUE,FALSE
"2493","29.79743333",5.842,5.653,6.512,5.714,5.02,4.325,4.766,5.449,0.000668714035519463,0.129155950624563,0.296477379579839,0.76505993320196,0.465711163070311,0.56504433793527,0.0839027346074772,TRUE,TRUE,TRUE,TRUE
"2494","29.79745833",7.171,7.723,7.725,7.506,7.329,6.933,6.241,7.018,0.207875016036751,0.807692599535542,0.77786853004036,0.517224203922639,0.96519336010798,0.877982124549673,0.304525112436025,FALSE,FALSE,FALSE,FALSE
"2495","29.80125833",6.987,7.79,7.45,7.832,7.492,6.604,5.81,7.031,0.128779348282251,0.811251853332173,0.487129174848656,0.385438043019203,0.55033736728828,0.399540641651707,0.170092840042702,FALSE,FALSE,FALSE,FALSE
"2496","29.80126667",6.285,6.761,7.431,6.876,6.459,6.823,5.746,6.366,0.167133324708071,0.7934260861984,0.5724872498206,0.0655411468295321,0.409467173277383,0.497657338866029,0.307495679761109,FALSE,FALSE,FALSE,FALSE
"2497","29.8014",5.533,4.799,5.318,5.387,5.041,4.077,4.807,5.449,0.080953530976785,0.0911854766706965,0.230176596844935,0.3087915877318,0.860049499302532,0.014891156406048,0.392049431815777,TRUE,FALSE,FALSE,FALSE
"2498","29.80275",7.073,7.597,7.675,8.057,6.925,6.565,6.092,6.957,0.0292166150362343,0.600269440175608,0.451325399605439,0.395451864348233,0.743133517992346,0.54170223407662,0.407680334675723,TRUE,FALSE,TRUE,FALSE
"2499","29.80751667",5.507,5.192,5.522,5.018,4.806,4.582,4.804,5.185,0.0967568234339222,0.661026226438377,0.504890880539081,0.426441677408261,0.409733957359265,0.736514914001453,0.472132211266847,FALSE,FALSE,FALSE,FALSE
"2500","29.8849",3.823,3.119,3.916,4.223,3.874,4.245,6.013,4.371,0.13993685759459,0.11795413258065,0.484556385421376,0.679506290332336,0.74001477404742,0.673923467328962,0.129375673931866,FALSE,FALSE,FALSE,FALSE
"2501","29.893725",6.87,7.579,7.626,7.245,6.94,6.562,5.714,6.538,0.0463637613984074,0.714742843781482,0.727380965433664,0.345226917208973,0.991926286128411,0.989000124001291,0.164800810949254,TRUE,FALSE,TRUE,FALSE
"2502","29.9455",6.236,5.932,6.226,6.688,5.271,5.42,5.282,5.858,0.0137914917026792,0.292632422045313,0.522862581170023,0.85843103678381,0.678120570789969,0.334818165337586,0.786944046731264,TRUE,FALSE,TRUE,FALSE
"2503","29.94791667",6.057,6.806,6.559,7.02,6.286,6.598,6.134,6.096,0.325778322241195,0.926453723891611,0.250036046189475,0.264005429323717,0.489385062802074,0.625770257824225,0.96241953106875,FALSE,FALSE,FALSE,FALSE
"2504","29.96444167",5.947,5.865,6.388,6.195,5.938,6.278,6.124,6.045,0.985771880647915,0.504678931959797,0.970699473078733,0.458633347509092,0.60403044455738,0.648961404547884,0.784950907162978,FALSE,FALSE,FALSE,FALSE
"2505","29.96818333",8.391,9.902,10.12,9.841,9.046,9.299,7.296,8.264,0.0618281212578804,0.725874317663633,0.296986923028534,0.0386599392254711,0.965313351906658,0.554167153376708,0.230214708967764,TRUE,FALSE,FALSE,FALSE
"2506","29.96818333",6.507,6.85,7.193,7.061,6.611,6.71,6.011,6.361,0.205887893020281,0.940907469783184,0.702452526676405,0.197696357819838,0.87970351513284,0.848032692487399,0.601916431520957,FALSE,FALSE,FALSE,FALSE
"2507","29.96821667",6.443,6.608,6.723,6.493,5.995,5.731,4.944,5.84,0.0204805170762928,0.705432996792643,0.805583483274195,0.518725537586877,0.698834188593576,0.648352891535938,0.294316363186411,TRUE,FALSE,TRUE,FALSE
"2508","29.96826667",6.04,6.318,6.34,6.045,6.096,6.158,5.707,6.147,0.653320285775587,0.817058111968458,0.729509175666946,0.75543458542044,0.681224521983084,0.828235254859133,0.416547975637495,FALSE,FALSE,FALSE,FALSE
"2509","29.96835",6.487,7.01,6.567,7.345,6.636,6.729,6.463,6.2,0.3089705003673,0.831648461270546,0.37752768805098,0.359808308964726,0.28846033094222,0.961127996217647,0.650620094301771,FALSE,FALSE,FALSE,FALSE
"2510","29.96845833",7.315,8.974,9.183,9.027,8.217,8.516,7.196,7.801,0.18225832930565,0.798399348430586,0.235330759048412,0.0549946699517865,0.734115429914102,0.383335447274295,0.259770622782956,FALSE,FALSE,FALSE,FALSE
"2511","29.96850833",7.542,8.51,8.565,8.163,7.527,7.778,7.512,7.838,0.0921836526114243,0.502812773936005,0.363972374197241,0.607887753257447,0.998247954390576,0.259855853871,0.239723440387308,FALSE,FALSE,FALSE,FALSE
"2512","29.97005",7.816,9.532,9.719,9.551,8.772,8.294,7.244,7.99,0.0387604040079155,0.827828988533256,0.40896389125545,0.0571954164610511,0.457090813110306,0.658263168440007,0.108590326132834,TRUE,FALSE,TRUE,FALSE
"2513","29.97118333",5.681,5.301,5.976,5.466,5.061,4.245,4.789,5.166,0.00439307388747801,0.268202931858593,0.168982922449814,0.74771314526322,0.762512609409938,0.353262945750296,0.215078668981946,TRUE,TRUE,TRUE,TRUE
"2514","29.972075",5.957,6.884,6.539,6.722,6.107,6.771,5.992,5.872,0.300141327387689,0.658178056964799,0.178251492857351,0.218065708594607,0.700602442718733,0.225492037569028,0.974193327508576,FALSE,FALSE,FALSE,FALSE
"2515","29.97295833",5.552,5.044,5.992,5.99,5.274,5.834,5.197,5.843,0.782026424052988,0.177421129362189,0.633584658009961,0.227158203454532,0.13065473815931,0.579777068381776,0.706647480443933,FALSE,FALSE,FALSE,FALSE
"2516","29.9751",7.018,7.864,8.626,8.164,7.526,7.686,6.505,7.441,0.107227610449715,0.476986768590034,0.37733857705326,0.0299908195312963,0.647313300358164,0.632944600961674,0.13400426524017,TRUE,FALSE,FALSE,FALSE
"2517","29.97576667",6.235,6.285,6.719,6.52,5.972,6.682,5.573,6.268,0.348534166186853,0.92092459209769,0.331970141483794,0.20399057627556,0.174778046632781,0.807026020651434,0.836401670422436,FALSE,FALSE,FALSE,FALSE
"2518","29.97578333",5.598,5.4,5.807,5.775,4.839,5.621,5.562,5.577,0.26610926095188,0.179461469664371,0.522742309802625,0.941727344587279,0.237680655512923,0.560106339543335,0.321872800207906,FALSE,FALSE,FALSE,FALSE
"2519","29.9758",6.76,7.947,8.188,8.26,6.822,6.734,6.235,6.567,0.00104281074624459,0.379825333211519,0.298804648405924,0.0652207800570573,0.426730070387913,0.556190963992032,0.253693270649656,TRUE,TRUE,TRUE,TRUE
"2520","29.9758",9.432,9.483,9.701,9.98,9.192,9.184,7.361,8.83,0.00562108639553276,0.416654583587592,0.243731865396339,0.0305111988322954,0.432575538853785,0.189881431735544,0.314061083733024,TRUE,TRUE,TRUE,TRUE
"2521","29.9758",8.94,9.693,9.733,9.636,9.011,9.209,7.994,8.856,0.0416326747062608,0.770186181799843,0.233431983757018,0.118066525399329,0.795766584830777,0.829322173838667,0.239655966495838,TRUE,FALSE,TRUE,FALSE
"2522","29.9758",6.975,7.495,7.512,7.694,7,7.03,6.766,7.42,0.166379955725868,0.28438848076056,0.186255088702325,0.59520007697895,0.928342253148211,0.813371653689101,0.326425616065935,FALSE,FALSE,FALSE,FALSE
"2523","29.97581667",7.004,8.072,8.672,8.244,6.858,7.799,6.2,7.025,0.0141531974536566,0.631229939413334,0.149240305082468,0.0373446084865099,0.451046964215768,0.266106202702514,0.36345610481582,TRUE,FALSE,TRUE,FALSE
"2524","29.97581667",6.096,6.632,6.403,6.667,5.764,6.596,5.882,6.046,0.142052978500794,0.981450809620817,0.0672673871948216,0.393250150421047,0.780863406840365,0.349551611596053,0.686176447566773,FALSE,FALSE,FALSE,FALSE
"2525","29.975825",6.369,6.64,6.863,6.748,6.147,6.469,5.763,6.276,0.158550313660512,0.888763750891846,0.492477165771459,0.381738339115972,0.608260197606146,0.858302871525353,0.652811618609555,FALSE,FALSE,FALSE,FALSE
"2526","29.97583333",7.087,8.306,8.532,8.064,7.429,7.329,6.479,7.02,0.0383008490735225,0.920023948751472,0.538005299173924,0.15141593714327,0.817885730367051,0.477694360283812,0.167093805091724,TRUE,FALSE,TRUE,FALSE
"2527","29.97583333",7.393,7.668,8.695,8.032,7.597,7.474,5.874,7.216,0.110665541365692,0.953570085456904,0.83106234814073,0.0913591005339777,0.468032596938298,0.84625762125486,0.231716136469421,FALSE,FALSE,FALSE,FALSE
"2528","29.97583333",7.312,8.147,8.469,7.995,7.933,7.587,7.309,7.723,0.345241141179315,0.613258062701675,0.824610097915805,0.283803200747575,0.775254217234633,0.61368712905557,0.124993555000142,FALSE,FALSE,FALSE,FALSE
"2529","29.97584167",5.267,5.109,5.766,5.524,5.401,4.984,4.785,5.184,0.191719251685286,0.48715333723939,0.521663402216467,0.184941405508674,0.750050706927192,0.459330327711199,0.329645770805502,FALSE,FALSE,FALSE,FALSE
"2530","29.97585",5.994,5.778,6.717,6.654,5.649,6.111,6.175,6.357,0.499475732712835,0.068145396677544,0.816026217241982,0.540627355357274,0.470138002253997,0.938967105572791,0.74250094661669,FALSE,FALSE,FALSE,FALSE
"2531","29.97585",6.688,7.072,7.79,6.479,6.716,6.735,5.764,6.261,0.130470544887744,0.631479672500256,0.680329083264325,0.239773642451325,0.365334403179658,0.380874140637403,0.161337513707753,FALSE,FALSE,FALSE,FALSE
"2532","29.97585",8.774,9.743,9.707,9.618,9.174,8.721,8.512,8.352,0.0682727176893073,0.918630191970995,0.891557509477957,0.249886849293722,0.351685558205288,0.604798282211164,0.410289606851424,FALSE,FALSE,FALSE,FALSE
"2533","29.97585",8.101,9.299,9.758,8.96,9.4,8.782,7.384,8.107,0.267760659396489,0.573994006401016,0.919933480765978,0.0420579769894366,0.811112813616846,0.648706287237504,0.0798830092833619,TRUE,FALSE,FALSE,FALSE
"2534","29.97585",7.912,9.089,9.38,9.332,9.023,8.968,7.82,8.264,0.425592066683769,0.972267016225167,0.446651998055206,0.0433270898524443,0.648276519135742,0.634978481779987,0.32560022871721,TRUE,FALSE,FALSE,FALSE
