Sample,CON 13,CON 14,CON 15,CON 16,CON 17,CON 18,L 13,L 14,L 15,L 16,L 17,L 18,LN 13,LN 14,LN 15,LN 16,LN 17,LN 18,N 13,N 14,N 15,N 16,N 17,N 18,Z 13,Z 14,Z 15,Z 16,Z 17,Z 18,ZL 15,ZL 16,ZL 17,ZL 18,ZLN 13,ZLN 14,ZLN 15,ZLN 16,ZLN 17,ZLN 18,ZN 13,ZN 14,ZN 15,ZN 16,ZN 17,ZN 18
Class,1_Con,1_Con,1_Con,1_Con,1_Con,1_Con,3_L,3_L,3_L,3_L,3_L,3_L,7_LN,7_LN,7_LN,7_LN,7_LN,7_LN,4_N,4_N,4_N,4_N,4_N,4_N,2_Z,2_Z,2_Z,2_Z,2_Z,2_Z,5_ZL,5_ZL,5_ZL,5_ZL,8_ZLN,8_ZLN,8_ZLN,8_ZLN,8_ZLN,8_ZLN,6_ZN,6_ZN,6_ZN,6_ZN,6_ZN,6_ZN
7.68815,1500,2500,2500,2500,2596,2500,1500,1500,1500,2430,5795,2500,1500,2108,3786,2518,1500,2589,1500,3070,1500,1500,2500,2500,1500,2500,1500,2500,3164,2500,2500,2969,1500,2500,1500,1500,2500,1500,3561,1500,2500,2763,2500,1500,1500,2954
7.695734,1833973,212202,187179,1168013,1069774,456233,327394,1320300,789683,546129,1457726,2082214,817082,2742010,960057,1481421,2022547,2137640,127458,1769240,2071471,1710013,1232545,688276,1033716,2540619,2127420,1239218,2650965,370227,1296301,2651560,419460,507160,123022,177443,1232275,79776,2328649,1737072,590253,1135330,214620,1534792,1973623,1120982
7.703333,2500,1500,8798,1500,1500,1500,6963,2500,2500,3118,2404,1500,2500,2500,1500,1500,2500,1500,2500,1500,2500,2500,1500,3488,2500,2808,2500,1500,2039,1500,1500,2500,2500,1500,2500,7911,8033,3543,2500,2500,1500,2500,1500,2500,2500,1500
7.741267,1500,2500,2500,2500,2500,2500,1500,1500,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,2500,1500,1500,2500,2500,1500,2500,1500,2500,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,1500,1500,2500,1500,2500,1500,1500,2500
7.75645,1500,2500,2500,2500,2500,2500,1500,1500,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,2500,1500,1500,2500,2500,1500,2500,1500,2500,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,1500,1500,2500,1500,2500,1500,1500,2500
7.764033,6634,1500,3081,1500,8542,9694,3323,5500,2500,3603,6644,4964,2500,4161,6256,2570,11617,1500,2500,6345,5901,6647,5608,3937,9890,1500,5995,7208,1500,3591,8308,5377,2500,3798,2500,2500,5969,1451396,6142,6881,3018,7115,1500,7191,2702,8895
7.771633,1500,2500,2500,2500,2500,2500,1500,2211,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,2500,1500,1500,2500,2500,1500,2500,1500,2500,2500,2500,2500,1500,1500,2500,1500,1500,2500,205087,1500,1500,2500,1500,2500,1500,1500,2500
7.779217,1500,2500,2500,2500,2500,2500,1500,1500,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,2500,1500,1500,2500,2500,1500,2500,1500,2500,2500,2500,2500,1500,1500,2500,1500,1500,2500,919442,1500,1500,2500,1500,2500,1500,1500,2500
7.809566,2500,1500,1500,1500,1500,1500,2500,2500,2500,2500,1500,1500,2500,2500,1500,1500,2500,1500,2500,1500,2500,2835,1500,1500,2500,1500,2500,1500,1500,1500,1500,2500,2500,1500,2500,2500,1500,2500,2500,2500,1500,2500,1500,2500,2500,1500
7.81715,3188,2500,2500,2500,2500,2500,1500,3236,1500,1500,2500,3362,1500,1500,4455,2500,1500,2500,1500,2500,1500,1500,2500,2500,3710,2500,1500,2500,2500,2500,2500,1500,1500,2500,1500,1500,2500,5635,1500,1500,2500,1500,2500,3259,1500,4354
7.832334,1500,2500,2500,2500,2500,2500,1500,1500,1500,1500,4630,2500,1500,1500,2500,2500,1500,2500,1500,2500,5283,1500,2500,2500,1500,2500,1500,3709,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,1500,1500,2500,1500,2500,1500,1500,2500
7.839917,2500,1500,1500,1500,1500,1500,2500,2500,2500,2500,1500,1500,2500,2500,1500,1500,2500,1500,2500,1500,2500,2500,1500,1500,2500,1500,2500,1500,1500,1500,1500,2500,2500,1500,2500,2500,1500,86295,2500,2500,1500,2500,1500,2500,2500,1500
7.8551,1500,2500,2500,2500,2500,2500,2932,1500,1500,1500,4486,2500,1500,6059,9518,2500,1500,2500,1500,2500,1500,16311,2500,2577,1500,2500,1500,2500,2500,2500,2500,1500,1500,2500,1500,1500,5175,1500,1500,1500,2500,1500,2500,1500,1500,2500
7.862683,2500,1500,1500,1500,1500,1500,2500,2500,2500,2500,1500,1500,2500,2500,1500,1500,4062,1500,2500,2448,2500,2500,1500,1500,2500,1500,2500,1500,1500,1500,1500,2500,2500,1500,2500,2500,1500,2500,2500,2500,1500,2500,1500,2500,2500,4629
7.870283,2500,1500,1500,1500,1500,1500,2500,2500,2500,2500,1500,1500,2500,2500,1500,1500,2900,1500,2500,1500,2500,2500,1500,1500,3362,1500,2500,1500,1500,1500,1500,2500,2500,1500,2500,2500,1500,2500,2500,2500,1500,2500,1500,2500,2500,3072
7.900633,5046,1500,1500,1500,5131,1500,2500,2531,2500,2500,2694,3145,2500,2500,1500,6814,2500,4834,2500,7707,3301,4153,3208,1500,2500,1500,3775,1500,1500,1500,1500,2917,2500,1500,2500,2500,4451,2500,2500,2500,1500,3360,1500,2500,2685,1500
7.9234,26675,4246,5076,1500,35347,12705,10334,20592,6928,6161,12112,22902,6161,11230,14940,34199,29406,31854,2500,43889,16946,34659,24581,5436,20112,4420,27524,23098,3366,6672,13120,20738,2500,5349,7739,5784,19788,2500,23432,15772,8707,25298,1500,44028,13434,14402
7.968933,11973,2500,2500,3194,13465,2500,6652,5894,2325,1500,5727,7091,3186,2479,2500,17286,5782,13325,1500,19238,6935,11607,8247,2500,3093,2500,10073,2690,2500,2807,2500,6747,1500,2500,1500,1500,12159,7144,4291,1500,4407,7530,2500,1500,7113,2500
7.976517,2500,1500,1500,1500,1500,1500,2500,2500,2500,2500,1500,1500,2500,2500,1500,1500,2500,1500,2500,1500,2500,2500,1500,1500,2500,1500,2500,1500,1500,1500,1500,2500,2500,1500,2500,2500,1500,26247,2500,2500,1500,2500,1500,2500,2500,3611
7.999283,2500,1500,1500,1500,1500,1500,2500,2500,2500,2500,1500,1500,2500,2500,1500,1500,2500,1500,2500,1500,2500,2500,1500,1500,2500,1500,2500,1500,1500,1500,1500,2500,2500,1500,2500,2500,1500,2500,2500,2500,1500,2500,1500,2500,2500,1500
8.006866,2500,1500,1500,1500,1500,1500,3137,2500,2500,2500,1500,1500,2500,6514,1500,1500,2500,1500,2500,8207,2500,14985,1500,2886,2500,1500,2500,1500,1500,3271,1500,2500,2500,1500,2500,2500,1500,23513,2500,2500,1500,2500,1500,2500,2500,1500
8.014466,1500,2500,2500,2500,2500,2500,1500,2806,1500,1500,2500,3454,1500,1500,3667,2500,1500,2500,1500,2924,1500,1500,2500,2500,1500,2500,1500,2500,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,1500,1500,2500,1500,2500,2848,1500,4372
8.029634,2500,1500,1500,1500,1500,1500,2500,2500,2500,2500,1500,1500,2500,2500,1500,1500,2500,1500,2500,1500,2500,2500,1500,1500,2500,1500,2500,1500,1500,1500,1500,2500,2500,1500,2500,2500,1500,2500,2500,2500,1500,2500,1500,2500,2500,1500
8.037233,2500,1500,1500,1500,1500,1500,2500,2500,2500,2500,1500,1500,2500,2500,1500,1500,2500,1500,2500,1500,2500,2500,1500,1500,2500,1500,2500,1500,1500,1500,1500,3331,2500,1500,2500,2500,1500,2500,2500,3011,1500,2500,1500,2500,2500,10346
8.044817,2500,1500,1500,1500,1500,1500,2500,2500,2500,2500,1500,1500,2500,2500,8452,1500,2500,1500,2500,1500,2500,14521,1500,2917,2500,1500,2500,3735,1500,3372,1500,2500,2500,1500,2500,2500,1500,7075,2500,2500,1500,7219,1500,2500,2500,1500
8.06,2500,1500,1500,1500,1500,1500,2500,2500,2500,2500,1500,1500,2500,2500,1500,1500,3084,1500,2500,1500,2500,2500,1500,1500,2500,1500,2500,1500,1500,1500,1500,2500,2500,1500,2500,2500,1500,2572,2500,2500,1500,2500,1500,2500,2500,1500
8.075167,2500,1500,1500,1500,1500,1500,2500,2500,2500,2500,1500,1500,2500,2500,9141,1500,2500,1500,2500,8681,3746,14207,1500,3462,2500,1500,2500,4020,1500,3457,1500,2500,2500,1500,2500,2500,1500,6998,2500,2500,1500,7810,1500,2500,2500,1500
8.09035,4171,1500,1500,1500,6752,7660,2500,2500,2500,2500,1500,1500,2500,2500,3232,1500,8920,6688,2500,3510,2941,3064,3500,1500,8396,1500,2657,3000,1500,1500,7835,3475,2500,1500,2500,2500,1500,2742,3744,5040,1500,4598,1500,3047,2500,6558
8.105534,3136,1500,1500,5843,2722,1500,2500,4171,2500,2500,1500,3603,2500,2500,1500,1500,5707,2041,2500,3432,2500,3211,2073,1500,2500,1500,3396,1500,1500,1500,1500,4591,2500,1500,2500,2500,1500,2500,4145,5522,1500,2500,1500,2500,2500,9355
8.135883,7911,2500,6432,2500,16112,2500,2741,1500,3152,1500,2500,7055,2064,1500,11172,8607,18155,24333,1500,7558,4323,22010,18257,2500,33906,2500,7856,17052,2500,3783,2500,1500,1500,3237,1500,1500,2500,4772,6537,12003,2747,5648,2500,2732,1500,2500
8.15865,2500,1500,1500,1500,1500,1500,2500,2500,2500,2500,1500,1500,2500,2500,1500,1500,2500,2081,2500,1500,2500,2500,1500,1500,2500,1500,2500,1500,1500,1500,1500,2500,2500,1500,2500,2500,1500,2500,2500,2500,1500,2500,1500,2500,2500,1500
8.166233,18738,7521,32378,18880,70788,5664,14296,9545,19701,7615,10228,11921,10256,2919,20767,38357,43077,104481,2500,13545,15660,101845,83848,6924,138161,1500,31735,100613,7759,19810,15198,10897,7922,11665,2500,8367,1500,2500,14662,14858,11738,25422,10879,2500,3252,6288
8.173817,1500,2500,2500,2500,2500,2500,1500,1500,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,2500,1500,1500,2500,2500,1500,2500,1500,2500,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,1500,1500,2500,1500,2500,1500,1500,2500
8.181417,1500,2500,2500,2500,2500,2500,1500,1500,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,2500,1500,1500,2500,2500,1500,2500,1500,2500,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,1500,1500,2500,1500,2500,1500,1500,2500
8.189,13689,5009,14841,11803,24263,1500,7095,2500,7239,6301,4251,13055,3526,2938,16563,15520,23454,36238,2500,12370,8051,39783,28000,5324,45216,1500,15984,29857,3378,8586,1500,2500,2500,7149,2500,2500,1500,2500,14917,2500,1500,13760,1500,1500,2500,1500
8.196584,1500,2500,2500,4020,2500,2500,1500,2165,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,2500,1500,1500,2500,2500,1500,2500,1500,2500,2500,2500,2500,1500,1500,2500,1500,1500,2500,27167,1500,1500,2500,1500,2500,3849,1500,2500
8.204184,2500,1500,1500,1500,5717,1500,2500,2500,2500,2500,1500,1500,2500,2500,1500,3036,3902,7998,2500,1500,2500,7204,6390,1500,10860,1500,2719,6791,1500,1500,1500,2500,2500,1500,2500,2500,1500,9380,2500,2500,1500,2500,1500,2500,2500,1500
8.211766,1500,2500,2500,35948,7977,2500,1500,7786,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,2500,1500,1500,2500,2500,15305,2500,5885,19303,2500,2500,6634,5200,1500,2500,1500,1500,2500,26129,1500,11944,2500,3642,2500,8556,1500,8820
8.22695,2500,1500,1500,1500,1500,1500,2500,2500,2500,2500,1500,1500,2500,2500,1500,1500,2500,1500,2500,1500,2500,2500,1500,1500,2500,1500,2500,1500,1500,1500,1500,2500,2500,1500,2500,2500,1500,11977,2500,2500,1500,2500,1500,2500,2500,1500
8.234533,1500,2500,2500,2500,18084,2500,1500,15316,1500,1500,2500,2500,1500,1500,16747,2500,1500,18613,1500,2500,4730,1500,2500,2500,36645,2500,1500,76552,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,9673,33133,2500,8724,2500,1500,1500,2500
8.2573,1500,2500,2500,4289,2500,2500,1500,1500,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,2500,1500,2295,2500,2500,1500,2500,1500,2500,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,1500,1500,2500,1500,2500,2539,1500,2500
8.264883,2207,2500,2500,4664,2553,2500,1500,1500,1500,1500,2500,2500,1500,1500,2500,2500,4922,2500,1500,2544,1500,4074,2508,2500,3303,2500,2946,2500,2500,2500,4174,1500,1500,2500,1500,1500,2500,3495,2004,4023,2500,1500,2500,1500,1500,2511
8.272483,2779,2500,2500,2500,5595,6912,1500,2750,1500,1500,2500,2551,1500,1500,4130,3558,7384,4358,1500,3825,1500,4744,3633,2500,6311,2500,3574,2500,2500,2500,10533,2735,1500,2500,1500,1500,2500,2519,3290,6422,2500,3540,2500,2307,1500,3992
8.280066,2500,5229,1500,60921,23493,1500,2500,12706,2500,2500,1500,1500,2500,2500,1500,1500,2500,1500,2500,1500,2500,2500,1500,1500,40549,1500,15306,56520,1500,1500,16017,13636,2500,1500,2500,2500,1500,37061,2500,25142,1500,9032,1500,2500,2500,17212
8.28765,2500,1500,1500,1500,2859,3950,2500,2500,2500,2500,1500,1500,2500,2500,2406,2125,4048,2448,2500,2157,2500,2500,2040,1500,3602,1500,2500,1500,1500,1500,5080,2500,2500,1500,2500,2500,1500,2500,2500,3504,1500,2500,1500,2500,2500,2420
8.295234,1500,2500,2500,5472,2500,2500,1500,1500,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,2635,1500,1500,2500,2500,1500,2500,1500,7888,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,1500,1500,2500,1500,2500,1500,1500,8133
8.310416,2384,2500,2500,2500,2500,2500,1500,2262,1500,1500,2500,3053,1500,1500,2500,2500,1500,2500,1500,2500,1500,1500,2500,2500,1500,2500,2611,2500,2500,2500,2500,3194,1500,2500,1500,1500,2500,1500,1500,2986,2500,1500,2500,2214,1500,2500
8.318,216605,89405,99415,584879,55432,107527,65734,216860,28475,198807,60236,236900,32046,173376,93681,83814,247350,83068,22166,199136,60308,363378,116396,170519,118058,227597,268509,454774,263567,95142,91877,313361,210031,214244,16331,121238,25903,141285,277294,210253,139105,131638,78285,208934,169761,819635
