Sample,CON13,CON14,CON15,CON16,CON17,CON18,L13,L14,L15,L16,L17,L18,LN13,LN14,LN15,LN16,LN17,LN18,N13,N14,N15,N16,N17,N18,Z13,Z14,Z15,Z16,Z17,Z18,ZL15,ZL16,ZL17,ZL18,ZLN13,ZLN14,ZLN15,ZLN16,ZLN17,ZLN18,ZN13,ZN14,ZN15,ZN16,ZN17,ZN18
11.311050,3700.092566,7.323024,6168.836183,661.115506,2565.692367,95881.875120,828.197225,2479.856481,3184.948462,4183.253684,4719.101552,5079.436474,2532.101086,2586.183825,3268.150066,1762.010632,2357.973646,6017.439418,404.689479,1912.726062,1458.443142,3410.472454,420963.894200,7813.892590,366.232066,5045.537489,474.312410,2820.391669,989.988092,16778.415640,4274.211430,899.694749,1260.693823,66876.318010,710.765701,1355.004927,1442.985854,12107.993660,46656.005050,322608.023600,3485.371702,773.507564,26.429050,2246.709975,157002.892100,39.294170
11.311950,30905.189660,30975.777650,94541.829850,42321.365200,62038.496340,144740.863700,38828.384970,34409.890790,71273.214050,59866.174740,31125.710810,64112.030650,25465.813890,29110.187890,23629.213440,24271.083760,21224.713270,59933.081180,44296.977370,25970.158680,31562.906670,24796.784170,1206701.549000,58017.658490,21261.364290,62069.195570,32174.969740,51794.111100,54828.313390,70310.030500,87229.202930,37468.560810,43226.691580,95051.729620,26709.167700,32495.264100,63118.094700,76739.628600,123876.855300,711472.034700,36855.816790,47993.892000,27796.382800,35310.265280,134844.746300,39482.676410
11.312950,14183.073190,7420.362463,29288.428440,11386.726030,25733.617490,42636.564880,7291.628639,8493.447661,20058.385130,22404.135200,11233.165980,18137.122410,7090.242249,10074.985490,15274.993910,17508.655470,7545.818355,23475.223610,9388.058748,10589.197670,12451.559710,17012.212570,737662.146100,22473.589110,8424.310107,10083.060670,12160.423040,17033.242570,14276.359100,61976.343750,28463.329840,3905.670560,19319.280250,61356.697090,7880.819095,14359.211170,19675.500240,16202.243760,63001.306670,639939.003000,9399.902115,10628.446280,6391.018415,15443.090550,89368.937630,18228.919450
11.313250,1097577.936000,1075282.442000,1316386.369000,692756.689900,1040920.507000,1104331.984000,786761.177600,996800.379500,983271.824800,693423.667100,1071385.781000,1039414.717000,2024835.135000,1179203.544000,1023482.547000,1020344.407000,680131.206200,990545.342200,2097568.540000,1036960.732000,1060262.622000,1063801.776000,2167658.002000,1025328.835000,2139726.115000,1040989.659000,711123.527400,892168.028100,912769.628800,874405.638400,1515725.554000,728875.807600,649480.219500,1016723.967000,995155.087500,1163288.017000,1117045.407000,1134054.985000,1264664.933000,1115064.071000,1079061.941000,1177110.460000,1096890.708000,1070902.632000,1732551.521000,1000098.759000
11.313283,2910.487225,2606.949525,17236.982670,6484.458177,9929.705630,16215.966720,3975.508305,4443.047861,7259.701935,12420.454870,4360.209812,7120.090005,8123.606121,2798.752588,3272.492746,6147.438208,7950.533199,8131.258097,11290.713410,3209.194229,3773.077923,5362.499423,493893.242300,5991.134944,860.872457,5460.811799,2724.518032,8433.181334,7679.396816,11712.236440,14968.755010,3562.043415,9673.506687,41998.274410,657.951955,2352.432797,8903.968015,9755.265084,28237.633280,347939.093200,580.278008,3140.060201,3123.447491,5140.299424,94174.999640,8450.579484
11.314100,14804.660920,15022.496070,57485.559830,19656.708160,25034.476290,43295.931820,16292.661420,23992.380060,22534.700290,37515.698940,26129.194340,42930.894140,35384.069060,21084.031170,23132.221160,46034.748200,24273.084710,34258.920340,20798.196450,23677.746480,22857.624910,34581.437090,643947.091400,28571.782860,10790.809880,25957.244240,15039.602290,15397.069210,18743.643380,41034.495550,43062.405700,22054.365020,32311.720930,23942.677180,15076.422400,12611.817540,40507.806560,54584.690950,83896.010300,681653.716100,25930.713170,13482.731140,22158.344260,22044.688340,198276.928800,20186.491850
11.314100,25580.106990,7902.303588,22684.095250,21863.729370,36621.861140,25927.487440,17069.259610,12689.241360,23980.973510,27399.696240,15342.011570,20924.190270,26158.014670,14297.335090,25314.257830,12615.535050,16050.079320,17526.086000,5405.626802,10936.689860,14859.565940,11847.654560,752049.349800,33196.074240,10665.096110,15508.079680,12145.717330,32356.569070,5695.890763,41607.598880,31421.654250,6169.704104,33613.117620,77024.777420,13633.770800,11274.418530,16679.798780,19713.554830,61456.242750,480000.318900,16271.632330,18169.534860,13048.426700,21821.832210,111475.221800,21374.798350
11.314983,84469.517270,40110.121000,166072.400600,45293.625010,137559.294100,156660.737200,41342.546160,76803.800340,102847.748500,66852.018430,173108.222100,136557.163300,116050.992000,78300.252970,97638.404500,126849.615100,107935.753000,95272.134070,97590.211020,74375.670040,96009.539810,86880.253170,1438908.546000,113967.336000,69908.656170,87283.147350,38587.664460,105555.624100,99622.298050,121675.000200,128173.935200,52548.378580,57066.251930,167915.512500,54320.829610,80165.914620,89367.893040,128252.183900,188094.473900,313643.958100,84769.024560,102756.567200,61779.861110,108696.665800,520461.409300,134112.863700
11.315383,131553.084500,59316.618480,148281.070800,113777.654700,209568.914200,160468.945500,87062.774780,56677.888320,116474.246400,111420.291900,93421.248560,100732.693700,258222.369300,73456.772570,79327.611080,147757.206300,98750.237460,85798.863260,73546.237890,128119.526800,114061.496800,112468.426400,536692.168700,136224.232100,59890.724750,150885.851300,93980.276560,104661.746400,156055.089700,158945.949000,116100.786400,78631.216410,145389.534400,259138.268700,74019.576710,121199.058700,207778.128100,144132.770500,264445.318100,361869.969400,63581.066830,49787.026260,81366.632670,108911.271500,366546.049500,114550.102200
11.316900,194641.730100,150685.446000,201057.656200,101544.049400,342834.035100,258910.204800,123911.995500,166855.106900,236374.567700,354117.549400,250779.542300,259291.048400,295279.084300,121578.087900,184719.490000,176090.973200,126501.680500,197272.059100,190045.794800,260922.072000,211191.939500,173427.571200,1107823.504000,344351.874000,111837.259200,173477.541100,108089.359600,190460.401800,134643.669400,377242.976700,232750.883500,149532.618300,336300.994500,268736.478400,208107.376200,148492.730700,311268.960000,260034.296400,493711.024000,658171.346000,146615.780100,143389.629400,237439.260400,245835.694200,817082.960900,166327.916200
11.317467,45194.709220,37592.292150,104150.004700,70103.278180,80628.536200,178968.159800,32696.420880,44710.131160,90894.460470,80744.941750,68500.563080,109412.948000,50948.232520,58221.566520,45773.929970,66277.969950,66777.809600,91378.411550,38354.018710,54370.700920,38464.200360,47556.561730,1348179.501000,80328.495790,28246.380080,61136.957130,25129.246550,61151.633120,83329.338140,109214.333800,116650.506400,34752.987720,62421.821890,178583.899100,57902.712980,70549.714820,79307.255880,130717.781400,135315.290300,779173.414300,43839.627060,71453.916380,31384.434540,64032.154320,262175.341200,110817.947200
11.317525,497428.983600,311880.258200,625248.034700,471481.151500,549829.790700,609033.528900,577007.910700,412307.903300,410931.270600,518322.078800,444039.410200,475975.962900,414611.359400,422603.930800,401055.683900,491152.890100,476964.232200,419834.539000,548815.954800,461452.445300,460841.293100,508191.323800,2132581.373000,564328.945400,368866.280000,412278.344400,338926.841800,443802.058300,377802.986300,375454.664000,597005.336500,436017.327700,504532.711500,509607.696000,458103.807900,551765.119400,519026.204500,584804.529600,817721.085800,996748.589500,467805.694500,474056.628900,532669.760200,448234.186700,1099362.437000,482006.566000
11.318108,2840.380924,962.837908,14477.526590,1250.178752,10517.158520,40683.019330,1200.556535,2157.142711,4858.121975,3548.898030,204.227959,6817.071324,2683.494340,1683.799017,1246.170252,2022.384025,1951.153735,3675.936010,1013.933715,850.319922,2278.255676,2083.260738,209318.197500,2602.408456,588.281656,5342.511359,1672.637336,2738.147769,2285.502983,18027.032790,13352.602620,2095.012614,683.445892,27610.551820,1565.167362,1470.753413,4585.283870,64.618310,20990.645180,355993.309000,3052.717118,1824.244570,2086.637683,3540.240402,122321.697300,4553.854794
11.318425,241610.600000,154402.777800,307388.839000,130262.784300,271862.525400,340089.776400,352405.300300,155754.605400,170585.058800,178294.489400,204834.155100,367118.146700,388278.110500,243527.456000,219455.137000,234102.942500,139654.893700,178618.705200,239620.245500,186358.809800,220029.471600,179611.105200,1412550.154000,234240.536900,308729.895100,406165.103300,324505.823400,106020.169900,147902.045000,236817.315200,590201.228800,152560.273000,154078.066100,300807.916300,372237.291100,239755.288800,399060.280100,299154.314800,386391.511100,766918.222300,338217.673500,400391.108700,347880.670200,343594.353600,608101.636400,374121.563600
